id,address_comment,address_name,article,article_warning,text,text_warning,warning,full_address_name,name,lat,lon,type,text_query,city,y_coord,x_coord
5359,1-3 этаж,"улица Борисовские Пруды, 12 к4",,,,,,"Москва, улица Борисовские Пруды, 12 к4",Городская поликлиника №210,55.633865,37.742558,branch,поликлиника,msc,-13.152594809907598,7.837912818915084
5360,,"улица Газопровод, 11",,,,,,"Москва, улица Газопровод, 11","Городская поликлиника №170 Департамента здравоохранения г. Москвы, филиал №3",55.590039,37.608627,branch,поликлиника,msc,-18.031951845874126,-0.5718442097339288
5361,,"Чертановская улица, 62 к1",,,,,,"Москва, Чертановская улица, 62 к1","Городская поликлиника №170 Департамента здравоохранения г. Москвы, филиал №1",55.599315,37.587484,branch,поликлиника,msc,-16.999213573241434,-1.8994495684213673
5362,,"Кавказский бульвар, 45 к1",,,,,,"Москва, Кавказский бульвар, 45 к1","Поликлиника №166, филиал №2",55.627704,37.650247,branch,поликлиника,msc,-13.838530364286331,2.041547231141353
5363,,"Домодедовская улица, 9",,,,,,"Москва, Домодедовская улица, 9",Поликлиника №166,55.612113,37.708603,branch,поликлиника,msc,-15.574352818829066,5.705820556780975
5364,,"улица Лебедянская, 10",,,,,,"Москва, улица Лебедянская, 10","Городская поликлиника №52, филиал №3",55.586462,37.669533,branch,поликлиника,msc,-18.430194720382488,3.2525483201986987
5365,,"Домодедовская улица, 29 к1",,,,,,"Москва, Домодедовская улица, 29 к1","Поликлиника №166, филиал №3",55.603913,37.714351,branch,поликлиника,msc,-16.487297231630098,6.066747290959816
5366,201 кабинет; 2 этаж,"микрорайон Северное Чертаново, к805",,,,,,"Москва, микрорайон Северное Чертаново, к805","Городская поликлиника №2 Департамента здравоохранения г. Москвы, отделение платных услуг",55.63318,37.593084,branch,поликлиника,msc,-13.228859388033058,-1.547815933435868
5367,,"Варшавское шоссе, 148 к1",,,,,,"Москва, Варшавское шоссе, 148 к1","Городская поликлиника №170 Департамента здравоохранения г. Москвы, филиал №2",55.601015,37.601624,branch,поликлиника,msc,-16.809944853416518,-1.011574635412658
5368,,"Кошкина улица, 21",,,,,,"Москва, Кошкина улица, 21","Городская поликлиника №210, филиал №3",55.638766,37.673705,branch,поликлиника,msc,-12.606940987030006,3.5145153636164794
5369,,"Елецкая улица, 14",,,,,,"Москва, Елецкая улица, 14",Городская поликлиника №214 Департамента здравоохранения г. Москвы,55.607335,37.732839,branch,поликлиника,msc,-16.106310090699,7.227640303676903
5370,,"Мичуринский проспект, 19 к5",,,,,,"Москва, Мичуринский проспект, 19 к5","Газпром, поликлиника №2",55.696707,37.506005,branch,поликлиника,msc,-6.156034827054536,-7.0156555219374725
5371,,"2-й Вышеславцев переулок, 7",,,,,,"Москва, 2-й Вышеславцев переулок, 7","Поликлиника №1, Медико-санитарная часть МВД РФ по г. Москве",55.790937,37.607777,branch,поликлиника,msc,4.335266118645699,-0.6252171731108411
5372,1 этаж,"улица Бочкова, 8",,,,,,"Москва, улица Бочкова, 8","Поликлиника №3, Медико-санитарная часть МВД РФ по г. Москве",55.810833,37.631709,branch,поликлиника,msc,6.550451031867239,0.8775143102278656
5373,,"улица Вучетича, 7Б",,,,,,"Москва, улица Вучетича, 7Б",Городская поликлиника №6 Департамента здравоохранения г. Москвы,55.807608,37.556731,branch,поликлиника,msc,6.191384832988499,-3.8304832794171797
5374,,"улица Казакова, 17а",,,,,,"Москва, улица Казакова, 17а",Городская поликлиника №46 Департамента здравоохранения г. Москвы,55.763755,37.666186,branch,поликлиника,msc,1.3088827123080227,3.042384441183497
5375,,"улица Петрозаводская, 19а",,,,,,"Москва, улица Петрозаводская, 19а",Новое поколение,55.86615,37.489892,branch,школа,msc,12.709384384267311,-8.027418156518124
5376,,"улица Академика Анохина, 36",,,,,,"Москва, улица Академика Анохина, 36",Школа №14,55.65887,37.467299,branch,школа,msc,-10.368653503958027,-9.446070810306328
5377,1-5 этаж,"улица Академика Ильюшина, 8",,,,,,"Москва, улица Академика Ильюшина, 8",Инженерно-техническая школа им. дважды Героя Советского Союза П.Р. Поповича с дошкольным отделением,55.803799,37.541473,branch,школа,msc,5.767297278203179,-4.788559252262563
5378,,"улица Новаторов, 34 к2",,,,,,"Москва, улица Новаторов, 34 к2",Школа №1514,55.66308,37.524454,branch,школа,msc,-9.899930409331896,-5.857211364570823
5379,,"улица Заморёнова, 27",,,,,,"Москва, улица Заморёнова, 27",Городская поликлиника №220 Департамента здравоохранения города Москвы,55.760378,37.567871,branch,поликлиника,msc,0.9328959861603362,-3.130983555027981
5380,,"Марксистская улица, 9 к2",,,,,,"Москва, Марксистская улица, 9 к2",Школа №498,55.736233,37.667976,branch,школа,msc,-1.7553418105474372,3.154781616027193
5381,,"Волгоградский проспект, 157 к4",,,,,,"Москва, Волгоградский проспект, 157 к4",Школа на Юго-Востоке им. Маршала В.И. Чуйкова,55.705371,37.787146,branch,школа,msc,-5.191416402032597,10.637668520472683
5382,1 этаж,"Севастопольский проспект, 43а",,,,,,"Москва, Севастопольский проспект, 43а",Школа №626,55.671758,37.590313,branch,школа,msc,-8.933758600800031,-1.7218117913844875
5383,,"Дубининская улица, 42",,,,,,"Москва, Дубининская улица, 42",Школа №627 им. Генерала Д. Д. Лелюшенко,55.724221,37.634893,branch,школа,msc,-3.0927208443712164,1.077443151073515
5384,,"Варшавское шоссе, 156Б",,,,,,"Москва, Варшавское шоссе, 156Б",Средняя общеобразовательная школа №629 с дошкольным отделением,55.587944,37.594891,branch,школа,msc,-18.26519728159987,-1.4343512938657845
5385,,"Варшавское шоссе, 12",,,,,,"Москва, Варшавское шоссе, 12",Школа №630 им. дважды Героя Советского Союза Г.П. Кравченко,55.696752,37.618941,branch,школа,msc,-6.151024693345027,0.0757896081736129
5386,,"Новогиреевская улица, 22а",,,,,,"Москва, Новогиреевская улица, 22а",Школа №1637,55.757347,37.793016,branch,школа,msc,0.5954322109450925,11.006255642377797
5387,,"Брянская улица, 10",,,,,,"Москва, Брянская улица, 10",Школа №1465 им. адмирала Н. Г. Кузнецова,55.745299,37.559736,branch,школа,msc,-0.7459595880014803,-3.6417941728867396
5388,,"улица Красноармейская, 2а",,,,,,"Москва, улица Красноармейская, 2а",Храм Благовещения Пресвятой Богородицы в Петровском парке,55.795652,37.552757,branch,достопримечательность,msc,4.860225099723644,-4.080017555956815
5389,,"улица Стасовой, 8",,,,,,"Москва, улица Стасовой, 8",Бауманская инженерная школа №1580,55.713749,37.59537,branch,школа,msc,-4.258638879829185,-1.4042740595381684
5390,,"Волгоградский проспект, 66 к5",,,,,,"Москва, Волгоградский проспект, 66 к5",Школа №641 им. С. Есенина,55.704306,37.756185,branch,школа,msc,-5.309989724109138,8.693575225340098
5391,,"Хорошёвское шоссе, 3",,,,,,"Москва, Хорошёвское шоссе, 3",Школа №1288 им. Героя Советского Союза Н.В. Троян,55.773692,37.542277,branch,школа,msc,2.4152446226264104,-4.738074715519653
5392,,"Измайловский бульвар, 7",,,,,,"Москва, Измайловский бульвар, 7","Измайловская школа №1508, школьный корпус Петровский",55.797622,37.785492,branch,школа,msc,5.079561209719553,10.53381108946464
5393,,"5-я улица Соколиной Горы, 14",,,,,,"Москва, 5-я улица Соколиной Горы, 14","Соколиная гора, г. Москва",55.763205,37.738293,branch,школа,msc,1.2476470749800304,7.5701062304685935
5394,,"Флотская улица, 11",,,,,,"Москва, Флотская улица, 11",Школа №648 с дошкольным отделением,55.855544,37.501584,branch,школа,msc,11.528519802987322,-7.293257630099861
5395,,"Большая Черкизовская улица, 26",,,,,,"Москва, Большая Черкизовская улица, 26",Преображенская,55.79703,37.738666,branch,школа,msc,5.013649031159195,7.593527533804218
5396,,"Новгородская улица, 12",,,,,,"Москва, Новгородская улица, 12",Лианозово,55.895442,37.58122,branch,школа,msc,15.970745704436931,-2.2927769021418873
5397,,"Бескудниковский бульвар, 29",,,,,,"Москва, Бескудниковский бульвар, 29",Школа №656 им. А.С. Макаренко,55.87085,37.552796,branch,школа,msc,13.232679733976823,-4.077568679076621
5398,,"улица Подольских Курсантов, 16а",,,,,,"Москва, улица Подольских Курсантов, 16а",Школа №657,55.605677,37.619855,branch,школа,msc,-16.29090295192258,0.1331812418658541
5399,,"Ельнинская улица, 24",,,,,,"Москва, Ельнинская улица, 24",Школа №887,55.740152,37.42009,branch,школа,msc,-1.3190118676517728,-12.410402852864857
5400,,"Дегунинская улица, 18",,,,,,"Москва, Дегунинская улица, 18",Школа №2100 с дошкольным отделением,55.867349,37.534284,branch,школа,msc,12.842880329943501,-5.239968865111757
5401,,"Востряковский проезд, 13а",,,,,,"Москва, Востряковский проезд, 13а",Средняя общеобразовательная школа №667 с дошкольным отделением,55.577775,37.645268,branch,школа,msc,-19.397355013358908,1.7289072558053205
5402,5 корпус,"улица Михалковская, 14",,,,,,"Москва, улица Михалковская, 14",Школа №1576,55.838559,37.533652,branch,школа,msc,9.637426115358961,-5.279653226024872
5403,,"Зелёный проспект, 14",,,,,,"Москва, Зелёный проспект, 14","Московская международная школа, средняя общеобразовательная школа",55.749738,37.782167,branch,школа,msc,-0.25173361816458006,10.325028764446182
5404,,"проспект Мира, 130",,,,,,"Москва, проспект Мира, 130",Храм Тихвинской Иконы Божией Матери в Алексеевском,55.818184,37.644692,branch,достопримечательность,msc,7.3688999969678255,1.692739224765121
5405,,"улица Поликарпова, 16",,,,,,"Москва, улица Поликарпова, 16",Храм Ватопедской иконы Божией Матери Отрада и Утешение на Ходынском поле г. Москвы,55.780565,37.546766,branch,достопримечательность,msc,3.1804691245872085,-4.456202715822079
5406,,"Авангардная улица, 11а",,,,,,"Москва, Авангардная улица, 11а",Школа №1315,55.847934,37.485987,branch,школа,msc,10.6812290170747,-8.272619722542018
5407,3 корпус,"Клязьминская улица, 7 к4",,,,,,"Москва, Клязьминская улица, 7 к4",Средняя общеобразовательная школа №236,55.889737,37.524454,branch,школа,msc,15.335551719349658,-5.857211364570823
5408,,"улица Усиевича, 31а",,,,,,"Москва, улица Усиевича, 31а",Инженерно-техническая школа им. дважды Героя Советского Союза П.Р. Поповича с дошкольным отделением,55.807801,37.515875,branch,школа,msc,6.212873130410372,-6.395901412112585
5409,,"улица Большая Академическая, 11а",,,,,,"Москва, улица Большая Академическая, 11а","Класс-центр, школа",55.822101,37.525149,branch,школа,msc,7.8050131179505495,-5.813571127747688
5410,,"1-я улица Текстильщиков, 16",,,,,,"Москва, 1-я улица Текстильщиков, 16","Покровский квартал, школа",55.701263,37.741035,branch,школа,msc,-5.648786435470014,7.74228106495745
5411,,"Измайловский проспект, 53",,,,,,"Москва, Измайловский проспект, 53",Школа №1290 с дошкольным отделением,55.788735,37.77972,branch,школа,msc,4.090099836184829,10.171377527766627
5412,,"Ленинградское шоссе, 94а",,,,,,"Москва, Ленинградское шоссе, 94а",Школа № 167 им. маршала Л.А. Говорова,55.856136,37.473333,branch,школа,msc,11.594432612678784,-9.067185775412481
5413,,"Первомайская улица, 78",,,,,,"Москва, Первомайская улица, 78",Измайловская школа №1508,55.792092,37.802532,branch,школа,msc,4.46386154737231,11.603781162690249
5414,,"Филёвский бульвар, 13 к2",,,,,,"Москва, Филёвский бульвар, 13 к2","Протон, образовательный центр",55.764711,37.484266,branch,школа,msc,1.4153213968615945,-8.380684226264291
5415,,"улица Маршала Конева, 11",,,,,,"Москва, улица Маршала Конева, 11","Вектор, школа",55.794623,37.486113,branch,школа,msc,4.745658195266523,-8.264707969168569
5416,,"переулок Песчаный, 6",,,,,,"Москва, переулок Песчаный, 6",Школа №1251 им. Генерала Шарля де Голля с дошкольным отделением,55.799687,37.508249,branch,школа,msc,5.309474517706277,-6.874750943140109
5417,,"Никитинская улица, 7",,,,,,"Москва, Никитинская улица, 7",Школа №1290 с дошкольным отделением,55.797088,37.773647,branch,школа,msc,5.0201066429667245,9.79004365215991
5418,,"Сиреневый бульвар, 3",,,,,,"Москва, Сиреневый бульвар, 3",Школа №2033,55.803117,37.767675,branch,школа,msc,5.691364590870169,9.41505171795646
5419,,"Кутузовский проспект, 80",,,,,,"Москва, Кутузовский проспект, 80",Школа №2025 с дошкольным отделением,55.725815,37.455518,branch,школа,msc,-2.9152499519028527,-10.185819613900083
5420,,"Мичуринский проспект, 19 к4",,,,,,"Москва, Мичуринский проспект, 19 к4","Газпром, поликлиника №1",55.697137,37.505233,branch,поликлиника,msc,-6.108160214539828,-7.064130715289917
5421,,"Ангарская улица, 24",,,,,,"Москва, Ангарская улица, 24","Консультативно-диагностический центр №6 Департамента здравоохранения г. Москвы, поликлиника №138",55.876661,37.51877,branch,поликлиника,msc,13.879673753287017,-6.214119425281264
5422,,"Бескудниковский переулок, 5",,,,,,"Москва, Бескудниковский переулок, 5","Консультативно-диагностический центр №6 Департамента здравоохранения г. Москвы, Филиал №4",55.864118,37.557666,branch,поликлиника,msc,12.483142774643541,-3.77177302516147
5423,1 этаж,"улица Житная, 10",,,,,,"Москва, улица Житная, 10",Поликлиника №2 им. Семашко,55.730322,37.618878,branch,поликлиника,msc,-2.413454649403097,0.07183372970251456
5424,,"Бескудниковский бульвар, 59",,,,,,"Москва, Бескудниковский бульвар, 59","Консультативно-диагностический центр №6 Департамента здравоохранения г. Москвы, филиал №2",55.870927,37.537766,branch,поликлиника,msc,13.241252873906307,-5.021328127898268
5425,,"3-й Новомихалковский проезд, 3а ст1",,,,,,"Москва, 3-й Новомихалковский проезд, 3а ст1","Городская поликлиника №6 Департамента здравоохранения г. Москвы, Филиал №3",55.83976,37.542643,branch,поликлиника,msc,9.771144136343404,-4.715092948740396
5426,,"улица Вучетича, 7Б",,,,,,"Москва, улица Вучетича, 7Б","Городская поликлиника №6 Департамента здравоохранения г. Москвы, Филиал №4",55.807623,37.556831,branch,поликлиника,msc,6.193054907893365,-3.8242041078470828
5427,,"Дубнинская улица, 40 к2",,,,,,"Москва, Дубнинская улица, 40 к2","Консультативно-диагностический центр №6 Департамента здравоохранения г. Москвы, Филиал №3",55.889269,37.560717,branch,поликлиника,msc,15.283444684291227,-3.5801954991324
5428,,"улица Маршала Федоренко, 6 ст1",,,,,,"Москва, улица Маршала Федоренко, 6 ст1","Консультативно-диагностический центр №6 Департамента здравоохранения г. Москвы, Филиал №5",55.880076,37.492299,branch,поликлиника,msc,14.259898541222313,-7.876278545286176
5429,,"улица Академика Комарова, 5 к1",,,,,,"Москва, улица Академика Комарова, 5 к1","Городская поликлиника №12, Амбулаторный центр",55.829706,37.595054,branch,поликлиника,msc,8.651743629039755,-1.4241162433554522
5430,,"улица Печорская, 10 к2",,,,,,"Москва, улица Печорская, 10 к2","Городская поликлиника №218 Департамента здравоохранения г. Москвы, Филиал №1",55.864692,37.6669,branch,поликлиника,msc,12.547051568166774,3.0872177277469475
5431,1 этаж,"Пролетарский проспект, 6 к3",,,,,,"Москва, Пролетарский проспект, 6 к3",Предуниверситарий НИЯУ Мифи,55.64821,37.652202,branch,школа,msc,-11.55549010619343,2.1643050436155296
5432,,"Снежная улица, 22",,,,,,"Москва, Снежная улица, 22","Городская поликлиника №107 Департамента здравоохранения г. Москвы, Филиал №1",55.852333,37.64954,branch,поликлиника,msc,11.171009725133656,1.9971534850457624
5433,,"Лосевская улица, 2",,,,,,"Москва, Лосевская улица, 2","Городская поликлиника №218 Департамента здравоохранения г. Москвы, филиал №2",55.87244,37.710262,branch,поликлиника,msc,13.409709528444171,5.809992000404731
5434,,"Инженерная улица, 3 ст1",,,,,,"Москва, Инженерная улица, 3 ст1","Диагностический центр №5 с поликлиническим отделением Департамента здравоохранения г. Москвы, Филиал №1",55.878409,37.580537,branch,поликлиника,msc,14.074295375167916,-2.3356636465942002
5435,1 этаж,"Алтуфьевское шоссе, 14",,,,,,"Москва, Алтуфьевское шоссе, 14","Тануки, сеть японских ресторанов",55.855549,37.585489,branch,кафе,msc,11.529076498988367,-2.024719050166087
5436,,"улица Касаткина, 7",,,,,,"Москва, улица Касаткина, 7","Городская поликлиника №12, Филиал №1",55.825011,37.657415,branch,поликлиника,msc,8.1290084947713,2.491638277469067
5437,1 этаж,"Рижский проезд, 1/5",,,,,,"Москва, Рижский проезд, 1/5","Городская поликлиника №12, Филиал №1",55.810988,37.657885,branch,поликлиника,msc,6.5677084818582285,2.5211503854768456
5438,,"улица Цандера, 9",,,,,,"Москва, улица Цандера, 9","Городская поликлиника №12, филиал №2",55.819248,37.629989,branch,поликлиника,msc,7.487364192116149,0.7695125492702238
5439,,"улица Бочкова, 5 к3",,,,,,"Москва, улица Бочкова, 5 к3","Городская поликлиника №12, Филиал №3",55.809528,37.631651,branch,поликлиника,msc,6.405154454141028,0.87387239038355
5440,,"1-я Напрудная улица, 15",,,,,,"Москва, 1-я Напрудная улица, 15","Городская поликлиника №218 Департамента здравоохранения г. Москвы, филиал №3",55.880035,37.692473,branch,поликлиника,msc,14.255333615715102,4.6929902659053075
5441,,"улица Пестеля, 6а",,,,,,"Москва, улица Пестеля, 6а","Городская поликлиника №107 Департамента здравоохранения г. Москвы, филиал №4",55.864571,37.617914,branch,поликлиника,msc,12.533579504921013,0.011302509918335233
5442,,"улица Мурановская, 10а",,,,,,"Москва, улица Мурановская, 10а","Диагностический центр №5 с поликлиническим отделением Департамента здравоохранения г. Москвы, Филиал №2",55.894015,37.604465,branch,поликлиника,msc,15.811863647697196,-0.8331833548733493
5443,,"Шенкурский проезд, 8а",,,,,,"Москва, Шенкурский проезд, 8а","Диагностический центр №5 с поликлиническим отделением Департамента здравоохранения г. Москвы, филиал №3",55.8935,37.592864,branch,поликлиника,msc,15.754523601283601,-1.5616301120045082
5444,,"9-й проезд Марьиной Рощи, 8а ст1",,,,,,"Москва, 9-й проезд Марьиной Рощи, 8а ст1","Городская поликлиника №12, филиал №5",55.8016,37.612039,branch,поликлиника,msc,5.522464494165568,-0.35759885537087605
5445,,"улица Корнейчука, 28",,,,,,"Москва, улица Корнейчука, 28","Диагностический центр №5 с поликлиническим отделением Департамента здравоохранения г. Москвы, Филиал №4",55.899291,37.61835,branch,поликлиника,msc,16.39929321679014,0.038679700609288055
5446,,"улица Ротерта, 12",,,,,,"Москва, улица Ротерта, 12","Городская поликлиника №218 Департамента здравоохранения г. Москвы, филиал №5",55.877125,37.726046,branch,поликлиника,msc,13.931335322549062,6.8010962762311555
5447,,"проезд Шокальского, 8",,,,,,"Москва, проезд Шокальского, 8",Городская поликлиника №218 Департамента здравоохранения г. Москвы,55.874694,37.646481,branch,поликлиника,msc,13.660668825392783,1.8050736127409452
5448,,"улица Фотиевой, 10",,,,,,"Москва, улица Фотиевой, 10","НКЦ №2 Российский научный центр хирургии им. Б.В. Петровского, поликлиника №3",55.701814,37.560913,branch,поликлиника,msc,-5.587440083241127,-3.5678883227030083
5449,,"улица Маршала Новикова, 14 к1",,,,,,"Москва, улица Маршала Новикова, 14 к1","Городская поликлиника №115 Департамента Здравоохранения города Москвы, филиал №1",55.804981,37.462452,branch,поликлиника,msc,5.898899111225301,-9.750422100681737
5450,,"улица Демьяна Бедного, 8",,,,,,"Москва, улица Демьяна Бедного, 8",Городская поликлиника №115 Департамента Здравоохранения города Москвы,55.772162,37.488064,branch,поликлиника,msc,2.2448979497819788,-8.142201374401353
5451,1-3 этаж,"проспект Маршала Жукова, 64 к1",,,,,,"Москва, проспект Маршала Жукова, 64 к1","Городская поликлиника №115 Департамента Здравоохранения города Москвы, филиал №2",55.778957,37.45805,branch,поликлиника,msc,3.001437911203428,-10.026831081539738
5452,,"улица Долгова, 1 к4",,,,,,"Москва, улица Долгова, 1 к4","Городская поликлиника №115 Департамента Здравоохранения города Москвы, Филиал №3",55.829763,37.455629,branch,поликлиника,msc,8.658089936651486,-10.178849737552028
5453,4 корпус,"Авиамоторная улица, 1",,,,,,"Москва, Авиамоторная улица, 1","Школа №1228 с дошкольным отделением, корпус 4",55.763589,37.70803,branch,школа,msc,1.2904006830054962,5.669840907888835
5454,,"улица Фестивальная, 42",,,,,,"Москва, улица Фестивальная, 42","Школа №1159, школьный корпус №2",55.862124,37.51044,branch,школа,msc,12.261132134357014,-6.737174322798472
5455,,"Кировоградская улица, 6Б",,,,,,"Москва, Кировоградская улица, 6Б",Средняя общеобразовательная школа №851 с дошкольным отделением,55.629967,37.607692,branch,школа,msc,-13.586579112353585,-0.6305544694471833
5456,,"Керамический проезд, 49Б",,,,,,"Москва, Керамический проезд, 49Б",Консультативно-диагностический центр №6 Департамента здравоохранения г. Москвы,55.874577,37.564621,branch,поликлиника,msc,13.64764209829729,-3.3350566366949073
5457,,"Новозаводская улица, 19",,,,,,"Москва, Новозаводская улица, 19","Протон, образовательный центр",55.752154,37.504348,branch,школа,msc,0.017257283740420074,-7.1197013706116
5458,Факультет корпус,"улица Маршала Конева, 10",,,,,,"Москва, улица Маршала Конева, 10",Курчатовская школа,55.797315,37.488719,branch,школа,msc,5.045380400108111,-8.101072814544539
5459,,"бульвар Матроса Железняка, 12",,,,,,"Москва, бульвар Матроса Железняка, 12",Школа №1576,55.828812,37.52765,branch,школа,msc,8.552206812133266,-5.656529065690848
5460,,"Алтуфьевское шоссе, 30а",,,,,,"Москва, Алтуфьевское шоссе, 30а",Школа №962 с дошкольным отделением,55.865843,37.587709,branch,школа,msc,12.675203191377314,-1.885321431357751
5461,,"2-я Радиаторская улица, 9",,,,,,"Москва, 2-я Радиаторская улица, 9",Школа №2099,55.819815,37.490997,branch,школа,msc,7.5504931466388125,-7.958033333213306
5462,,"улица Палехская, 8",,,,,,"Москва, улица Палехская, 8",Школа №1374,55.864683,37.695935,branch,школа,msc,12.546049513866953,4.910375173588685
5463,,"улица Таймырская, 3",,,,,,"Москва, улица Таймырская, 3",Школа №763,55.884212,37.698711,branch,школа,msc,14.720399476444173,5.0846849644880425
5464,,"Ярославское шоссе, 8 к7",,,,,,"Москва, Ярославское шоссе, 8 к7",Школа №1577,55.851623,37.68842,branch,школа,msc,11.091958939125389,4.438495452594548
5465,,"улица Грекова, 20",,,,,,"Москва, улица Грекова, 20","Школа №283, блок начальных классов",55.89119,37.664087,branch,школа,msc,15.497328501038217,2.9105846248978935
5466,,"улица Менжинского, 30",,,,,,"Москва, улица Менжинского, 30",Школа №1095,55.870497,37.669913,branch,школа,msc,13.193376899060228,3.276409172792759
5467,,"Ярославское шоссе, 147",,,,,,"Москва, Ярославское шоссе, 147",Школа №760 им. А.П. Маресьева,55.88092,37.72041,branch,школа,msc,14.353869209674528,6.44720223483829
5468,,"улица Норильская, 4",,,,,,"Москва, улица Норильская, 4",Школа №1381,55.876244,37.696631,branch,школа,msc,13.83324514804725,4.954078204923845
5469,,"Уральская улица, 19",,,,,,"Москва, Уральская улица, 19",Школа №319,55.821002,37.794387,branch,школа,msc,7.682652017496851,11.092343023568102
5470,,"улица Софьи Ковалевской, 8а",,,,,,"Москва, улица Софьи Ковалевской, 8а",Школа №771,55.882483,37.534351,branch,школа,msc,14.527893124006763,-5.235761820514821
5471,,"улица Маевок, 4",,,,,,"Москва, улица Маевок, 4",Школа №777 им. героя Советского союза Е.В. Михайлова с дошкольным отделением,55.728531,37.770239,branch,школа,msc,-2.6128590396328466,9.576049596778107
5472,,"улица Вавилова, 91",,,,,,"Москва, улица Вавилова, 91",Школа №1205,55.676916,37.543475,branch,детский сад,msc,-8.359488049739127,-4.662850243808484
5473,,"Литовский бульвар, 42 к2",,,,,,"Москва, Литовский бульвар, 42 к2",Школа №1103 им. Героя РФ А.В. Соломатина,55.60802,37.541734,branch,школа,msc,-16.03004583602317,-4.772170615352634
5474,,"Вешняковская улица, 2а",,,,,,"Москва, Вешняковская улица, 2а",Вешняковская школа,55.736775,37.819622,branch,школа,msc,-1.6949971400636021,12.676890643354588
5475,,"Союзный проспект, 2",,,,,,"Москва, Союзный проспект, 2","Феникс, школа №1798 с дошкольным отделением",55.750493,37.803467,branch,школа,msc,-0.16767397275622858,11.662491370114873
5476,,"Орехово-Зуевский проезд, 4",,,,,,"Москва, Орехово-Зуевский проезд, 4",Школа №1222 им. маршала советского союза И.Х. Баграмяна,55.731232,37.74531,branch,школа,msc,-2.3121380467992827,8.010715565615445
5477,,"улица Михайлова, 24 к3",,,,,,"Москва, улица Михайлова, 24 к3",Школа №777 им. героя Советского союза Е.В. Михайлова с дошкольным отделением,55.725235,37.768712,branch,школа,msc,-2.9798253133731745,9.480166695078607
5478,,"Измайловское шоссе, 69д",,,,,,"Москва, Измайловское шоссе, 69д","Альбатрос, торговый центр",55.788474,37.748005,branch,тц,msc,4.06104062327778,8.179939182598734
5479,,"улица Перовская, 24",,,,,,"Москва, улица Перовская, 24",Средняя общеобразовательная школа №920 с дошкольным отделением,55.746236,37.770414,branch,школа,msc,-0.6416366321781949,9.587038141431048
5480,,"улица Бутлерова, 38а",,,,,,"Москва, улица Бутлерова, 38а",Школа №49,55.641845,37.547309,branch,школа,msc,-12.26413967700424,-4.422106815335481
5481,,"Абрамцевская улица, 16",,,,,,"Москва, Абрамцевская улица, 16","Диагностический центр №5 с поликлиническим отделением Департамента здравоохранения г. Москвы, поликлиническое отделение",55.902036,37.574478,branch,поликлиника,msc,16.7049215762223,-2.716118672741511
5482,,"улица Стартовая, 27 к3",,,,,,"Москва, улица Стартовая, 27 к3",Школа №763,55.8843,37.694706,branch,школа,msc,14.730197372067465,4.833204159621647
5483,,"улица Раменки, 29",,,,,,"Москва, улица Раменки, 29",Городская поликлиника №209 Департамента здравоохранения г. Москвы,55.688987,37.491163,branch,поликлиника,msc,-7.015550551965759,-7.947609911749982
5484,,"Утренняя улица, 12",,,,,,"Москва, Утренняя улица, 12",Школа №2072,55.747508,37.792773,branch,школа,msc,-0.5000156889359753,10.990997266167758
5485,,"Литовский бульвар, 17 к4",,,,,,"Москва, Литовский бульвар, 17 к4",Школа №1103 им. Героя РФ А.В. Соломатина,55.606056,37.552757,branch,школа,msc,-16.248707121367193,-4.080017555956815
5486,,"улица Свободы, 26",,,,,,"Москва, улица Свободы, 26",Школа №1551 с дошкольным отделением,55.839753,37.45616,branch,школа,msc,9.770364763955508,-10.145507356014521
5487,,"Открытое шоссе, 23а",,,,,,"Москва, Открытое шоссе, 23а",Лосиноостровская школа №1795,55.827097,37.752843,branch,школа,msc,8.361260945743277,8.48372539334039
5488,,"улица Перовская, 37",,,,,,"Москва, улица Перовская, 37","Средняя общеобразовательная школа №920 с дошкольным отделением, детский сад №1518 общеразвивающего вида",55.747127,37.778437,branch,школа,msc,-0.5424351726733875,10.090815803301535
5489,,"Отрадная улица, 1а",,,,,,"Москва, Отрадная улица, 1а",Школа №950 с дошкольным отделением,55.86046,37.604948,branch,школа,msc,12.075863531086387,-0.8028549533929552
5490,,"улица Корнейчука, 37а",,,,,,"Москва, улица Корнейчука, 37а",Школа Глория,55.895411,37.635774,branch,школа,msc,15.967294166720258,1.132762657505598
5491,,"Заповедная улица, 22",,,,,,"Москва, Заповедная улица, 22","Школа №956, школьное отделение",55.867902,37.642486,branch,школа,msc,12.90445102930568,1.5542206889544696
5492,,"Санникова улица, 3 к3",,,,,,"Москва, Санникова улица, 3 к3",Школа №962 с дошкольным отделением,55.859943,37.592791,branch,школа,msc,12.018301120745473,-1.5662139076196522
5493,,"Сухонская улица, 13",,,,,,"Москва, Сухонская улица, 13",Школа №967,55.879113,37.652249,branch,школа,msc,14.152678469716761,2.1672562544469876
5494,,"улица Милашенкова, 10в",,,,,,"Москва, улица Милашенкова, 10в",Школа №1236 им. С.В. Милашенкова с дошкольным отделением,55.825843,37.585627,branch,школа,msc,8.221642252864536,-2.016053792795464
5495,,"улица Пестеля, 8г",,,,,,"Москва, улица Пестеля, 8г",Школа №1554 с дошкольным отделением,55.865559,37.61953,branch,школа,msc,12.643582805997765,0.11277393229291066
